string,path_id,path,language
"https://github.com/nodejs/node.git",59698,deps/npm/node_modules/balanced-match/README.md,
"https://github.com/nodejs/node.git",59722,deps/npm/node_modules/update-notifier/node_modules/configstore/node_modules/make-dir/node_modules/pify/readme.md,
"https://github.com/nodejs/node.git",58795,deps/npm/node_modules/es6-promisify/README.md,
"https://github.com/nodejs/node.git",55789,deps/npm/node_modules/cli-table2/node_modules/string-width/node_modules/strip-ansi/node_modules/ansi-regex/readme.md,
"https://github.com/nodejs/node.git",57210,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/socks-proxy-agent/node_modules/agent-base/node_modules/es6-promisify/README.md,
"https://github.com/nodejs/node.git",58466,deps/npm/node_modules/jsprim/README.md,
"https://github.com/nodejs/node.git",57878,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/https-proxy-agent/node_modules/agent-base/node_modules/es6-promisify/README.md,
"https://github.com/nodejs/node.git",56687,deps/npm/node_modules/sorted-union-stream/node_modules/from2/node_modules/readable-stream/node_modules/core-util-is/README.md,
"https://github.com/nodejs/node.git",55231,deps/npm/node_modules/node-gyp/node_modules/minimatch/README.md,
"https://github.com/nodejs/node.git",59137,deps/npm/node_modules/encoding/README.md,
"https://github.com/nodejs/node.git",55529,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/widest-line/node_modules/string-width/readme.md,
"https://github.com/nodejs/node.git",58749,deps/npm/node_modules/sorted-union-stream/node_modules/stream-iterate/README.md,
"https://github.com/nodejs/node.git",55197,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/socks-proxy-agent/README.md,
"https://github.com/nodejs/node.git",59519,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/decamelize/readme.md,
"https://github.com/nodejs/node.git",55636,deps/npm/node_modules/tiny-relative-date/README.md,
"https://github.com/nodejs/node.git",56936,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/execa/node_modules/get-stream/readme.md,
"https://github.com/nodejs/node.git",55563,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/readme.md,
"https://github.com/nodejs/node.git",56907,deps/npm/node_modules/detect-newline/readme.md,
"https://github.com/nodejs/node.git",55240,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/string-width/node_modules/is-fullwidth-code-point/readme.md,
"https://github.com/nodejs/node.git",58089,deps/npm/node_modules/worker-farm/node_modules/xtend/README.md,
"https://github.com/nodejs/node.git",55261,deps/npm/node_modules/tweetnacl/README.md,
"https://github.com/nodejs/node.git",57617,deps/npm/node_modules/is-installed-globally/readme.md,
"https://github.com/nodejs/node.git",55883,deps/npm/node_modules/agent-base/README.md,
"https://github.com/nodejs/node.git",56125,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/mem/node_modules/mimic-fn/readme.md,
"https://github.com/nodejs/node.git",58873,deps/npm/node_modules/crypto-random-string/readme.md,
"https://github.com/nodejs/node.git",55693,deps/npm/node_modules/fs-write-stream-atomic/node_modules/iferr/README.md,
"https://github.com/nodejs/node.git",59226,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/term-size/node_modules/execa/readme.md,
"https://github.com/nodejs/node.git",55692,deps/npm/node_modules/configstore/readme.md,
"https://github.com/nodejs/node.git",56743,deps/npm/node_modules/path-exists/readme.md,
"https://github.com/nodejs/node.git",55538,deps/npm/node_modules/process-nextick-args/readme.md,
"https://github.com/nodejs/node.git",55744,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/got/node_modules/lowercase-keys/readme.md,
"https://github.com/nodejs/node.git",58631,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/node-fetch-npm/node_modules/json-parse-better-errors/README.md,
"https://github.com/nodejs/node.git",59537,deps/npm/node_modules/mississippi/node_modules/duplexify/node_modules/stream-shift/README.md,
"https://github.com/nodejs/node.git",56811,deps/npm/node_modules/cli-boxes/readme.md,
"https://github.com/nodejs/node.git",58062,deps/npm/node_modules/xdg-basedir/readme.md,
"https://github.com/nodejs/node.git",58367,deps/npm/node_modules/util-deprecate/README.md,
"https://github.com/nodejs/node.git",59131,deps/npm/node_modules/request/node_modules/http-signature/node_modules/jsprim/README.md,
"https://github.com/nodejs/node.git",59387,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/https-proxy-agent/node_modules/agent-base/README.md,
"https://github.com/nodejs/node.git",59358,deps/npm/node_modules/supports-color/readme.md,
"https://github.com/nodejs/node.git",55303,deps/npm/node_modules/unzip-response/readme.md,
"https://github.com/nodejs/node.git",56697,deps/npm/node_modules/pify/readme.md,
"https://github.com/nodejs/node.git",55799,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/https-proxy-agent/node_modules/debug/node_modules/ms/readme.md,
"https://github.com/nodejs/node.git",58914,deps/npm/node_modules/validate-npm-package-license/node_modules/spdx-expression-parse/README.md,
"https://github.com/nodejs/node.git",59349,deps/npm/node_modules/shebang-command/readme.md,
"https://github.com/nodejs/node.git",57443,deps/npm/node_modules/get-caller-file/README.md,
"https://github.com/nodejs/node.git",55713,deps/npm/node_modules/libnpx/node_modules/y18n/README.md,
"https://github.com/nodejs/node.git",56574,deps/npm/node_modules/copy-concurrently/node_modules/iferr/README.md,
"https://github.com/nodejs/node.git",57154,deps/npm/node_modules/request/node_modules/http-signature/node_modules/jsprim/node_modules/verror/node_modules/core-util-is/README.md,
"https://github.com/nodejs/node.git",58172,deps/npm/node_modules/create-error-class/readme.md,
"https://github.com/nodejs/node.git",55239,deps/npm/node_modules/request/node_modules/har-validator/node_modules/ajv/README.md,
"https://github.com/nodejs/node.git",56162,deps/npm/node_modules/isstream/README.md,
"https://github.com/nodejs/node.git",59727,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/read-pkg-up/node_modules/read-pkg/node_modules/load-json-file/node_modules/parse-json/readme.md,
"https://github.com/nodejs/node.git",57296,deps/npm/node_modules/npm-packlist/node_modules/ignore-walk/node_modules/minimatch/README.md,
"https://github.com/nodejs/node.git",56658,deps/npm/node_modules/cacache/node_modules/y18n/README.md,
"https://github.com/nodejs/node.git",58043,deps/npm/node_modules/pacote/node_modules/promise-retry/README.md,
"https://github.com/nodejs/node.git",58639,deps/npm/node_modules/latest-version/readme.md,
"https://github.com/nodejs/node.git",59170,deps/npm/node_modules/http-signature/README.md,
"https://github.com/nodejs/node.git",59381,deps/npm/node_modules/update-notifier/node_modules/is-npm/readme.md,
"https://github.com/nodejs/node.git",59640,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/read-pkg-up/node_modules/read-pkg/node_modules/load-json-file/node_modules/parse-json/node_modules/error-ex/node_modules/is-arrayish/README.md,
"https://github.com/nodejs/node.git",56210,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/http-proxy-agent/node_modules/debug/node_modules/ms/readme.md,
"https://github.com/nodejs/node.git",58155,deps/npm/node_modules/make-fetch-happen/README.md,
"https://github.com/nodejs/node.git",56074,deps/npm/node_modules/json-stringify-safe/README.md,
"https://github.com/nodejs/node.git",56197,deps/npm/node_modules/https-proxy-agent/README.md,
"https://github.com/nodejs/node.git",55389,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/node-fetch-npm/README.md,
"https://github.com/nodejs/node.git",56302,deps/npm/node_modules/mississippi/node_modules/through2/node_modules/xtend/README.md,
"https://github.com/nodejs/node.git",57370,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/http-proxy-agent/node_modules/agent-base/node_modules/es6-promisify/node_modules/es6-promise/README.md,
"https://github.com/nodejs/node.git",58316,deps/npm/node_modules/npmlog/node_modules/console-control-strings/README.md,
"https://github.com/nodejs/node.git",58084,deps/npm/node_modules/strict-uri-encode/readme.md,
"https://github.com/nodejs/node.git",57241,deps/npm/node_modules/sorted-union-stream/node_modules/from2/node_modules/readable-stream/node_modules/string_decoder/README.md,
"https://github.com/nodejs/node.git",55580,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/got/node_modules/is-redirect/readme.md,
"https://github.com/nodejs/node.git",55530,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/cliui/node_modules/string-width/node_modules/is-fullwidth-code-point/readme.md,
"https://github.com/nodejs/node.git",59061,deps/npm/node_modules/minipass/node_modules/yallist/README.md,
"https://github.com/nodejs/node.git",55441,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/ansi-align/README.md,
"https://github.com/nodejs/node.git",56040,deps/npm/node_modules/request/node_modules/har-validator/README.md,
"https://github.com/nodejs/node.git",58029,deps/npm/node_modules/npm-lifecycle/node_modules/byline/README.md,
"https://github.com/nodejs/node.git",57385,deps/npm/node_modules/ignore-walk/README.md,
"https://github.com/nodejs/node.git",57024,deps/npm/node_modules/glob/node_modules/minimatch/README.md,
"https://github.com/nodejs/node.git",55875,deps/npm/node_modules/fs.realpath/README.md,
"https://github.com/nodejs/node.git",59513,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/registry-auth-token/README.md,
"https://github.com/nodejs/node.git",56448,deps/npm/node_modules/pseudomap/README.md,
"https://github.com/nodejs/node.git",55230,deps/npm/node_modules/ansi-align/README.md,
"https://github.com/nodejs/node.git",58867,deps/npm/node_modules/readable-stream/node_modules/isarray/README.md,
"https://github.com/nodejs/node.git",55684,deps/npm/node_modules/read-package-json/node_modules/slash/readme.md,
"https://github.com/nodejs/node.git",57125,deps/npm/node_modules/asap/README.md,
"https://github.com/nodejs/node.git",59685,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/execa/node_modules/p-finally/readme.md,
"https://github.com/nodejs/node.git",59665,deps/npm/node_modules/npmlog/node_modules/gauge/node_modules/wide-align/README.md,
"https://github.com/nodejs/node.git",56965,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/cli-boxes/readme.md,
"https://github.com/nodejs/node.git",57232,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/execa/node_modules/signal-exit/README.md,
"https://github.com/nodejs/node.git",57778,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/cliui/node_modules/string-width/node_modules/is-fullwidth-code-point/node_modules/number-is-nan/readme.md,
"https://github.com/nodejs/node.git",58614,deps/npm/node_modules/cli-columns/README.md,
"https://github.com/nodejs/node.git",56480,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/term-size/node_modules/execa/node_modules/strip-eof/readme.md,
"https://github.com/nodejs/node.git",57008,deps/npm/node_modules/request/node_modules/form-data/README.md.bak,
"https://github.com/nodejs/node.git",58056,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/registry-url/node_modules/rc/README.md,
"https://github.com/nodejs/node.git",59536,deps/npm/node_modules/os-tmpdir/readme.md,
"https://github.com/nodejs/node.git",57550,deps/npm/node_modules/tar/node_modules/minizlib/README.md,
"https://github.com/nodejs/node.git",57872,deps/npm/node_modules/isarray/README.md,
"https://github.com/nodejs/node.git",58166,deps/npm/node_modules/request/node_modules/aws4/README.md,
"https://github.com/nodejs/node.git",58490,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/https-proxy-agent/README.md,
"https://github.com/nodejs/node.git",57765,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/term-size/node_modules/execa/node_modules/cross-spawn/README.md,
"https://github.com/nodejs/node.git",56079,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/got/readme.md,
"https://github.com/nodejs/node.git",56320,deps/npm/node_modules/update-notifier/node_modules/semver-diff/readme.md,
"https://github.com/nodejs/node.git",59305,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/term-size/node_modules/execa/node_modules/get-stream/readme.md,
"https://github.com/nodejs/node.git",57980,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/read-pkg-up/node_modules/read-pkg/node_modules/path-type/node_modules/pify/readme.md,
"https://github.com/nodejs/node.git",55904,deps/npm/node_modules/sorted-union-stream/node_modules/from2/node_modules/readable-stream/README.md,
"https://github.com/nodejs/node.git",56768,deps/npm/node_modules/request/node_modules/isstream/README.md,
"https://github.com/nodejs/node.git",57657,deps/npm/node_modules/set-blocking/README.md,
"https://github.com/nodejs/node.git",58054,deps/npm/node_modules/update-notifier/node_modules/chalk/node_modules/ansi-styles/node_modules/color-convert/README.md,
"https://github.com/nodejs/node.git",57134,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/require-main-filename/README.md,
"https://github.com/nodejs/node.git",55575,deps/npm/node_modules/pacote/node_modules/npm-pick-manifest/README.md,
"https://github.com/nodejs/node.git",59043,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/socks-proxy-agent/node_modules/socks/node_modules/smart-buffer/README.md,
"https://github.com/nodejs/node.git",57279,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/got/node_modules/is-stream/readme.md,
"https://github.com/nodejs/node.git",55471,deps/npm/node_modules/mississippi/node_modules/flush-write-stream/README.md,
"https://github.com/nodejs/node.git",58059,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/http-proxy-agent/README.md,
"https://github.com/nodejs/node.git",58310,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/execa/node_modules/is-stream/readme.md,
"https://github.com/nodejs/node.git",57884,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/node-fetch-npm/node_modules/encoding/node_modules/iconv-lite/README.md,
"https://github.com/nodejs/node.git",59281,deps/npm/node_modules/run-queue/README.md,
"https://github.com/nodejs/node.git",58754,deps/npm/node_modules/pacote/node_modules/promise-retry/node_modules/err-code/README.md,
"https://github.com/nodejs/node.git",55967,deps/npm/node_modules/getpass/README.md,
"https://github.com/nodejs/node.git",57721,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/which-module/README.md,
"https://github.com/nodejs/node.git",57201,deps/npm/node_modules/console-control-strings/README.md,
"https://github.com/nodejs/node.git",58866,deps/npm/node_modules/pacote/node_modules/minimatch/README.md,
"https://github.com/nodejs/node.git",58360,deps/npm/node_modules/node-gyp/node_modules/minimatch/node_modules/brace-expansion/README.md,
"https://github.com/nodejs/node.git",55745,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/read-pkg-up/node_modules/read-pkg/node_modules/load-json-file/readme.md,
"https://github.com/nodejs/node.git",55427,deps/npm/node_modules/npm-packlist/node_modules/ignore-walk/README.md,
"https://github.com/nodejs/node.git",55215,deps/npm/node_modules/gauge/README.md,
"https://github.com/nodejs/node.git",55870,deps/npm/node_modules/query-string/node_modules/decode-uri-component/readme.md,
"https://github.com/nodejs/node.git",55813,deps/npm/node_modules/is-stream/readme.md,
"https://github.com/nodejs/node.git",55685,deps/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/getpass/README.md,
"https://github.com/nodejs/node.git",58650,deps/npm/node_modules/cli-table2/node_modules/string-width/node_modules/code-point-at/readme.md,
"https://github.com/nodejs/node.git",59544,deps/npm/node_modules/npm-packlist/node_modules/npm-bundled/README.md,
"https://github.com/nodejs/node.git",58031,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/agentkeepalive/node_modules/humanize-ms/README.md,
"https://github.com/nodejs/node.git",57826,deps/npm/node_modules/util-extend/README.md,
"https://github.com/nodejs/node.git",57831,deps/npm/node_modules/libnpx/node_modules/yargs/README.md,
"https://github.com/nodejs/node.git",56573,deps/npm/node_modules/request/node_modules/performance-now/README.md,
"https://github.com/nodejs/node.git",56981,deps/npm/node_modules/url-parse-lax/readme.md,
"https://github.com/nodejs/node.git",59084,deps/npm/node_modules/buffer-from/readme.md,
"https://github.com/nodejs/node.git",55492,deps/npm/node_modules/update-notifier/node_modules/boxen/node_modules/widest-line/node_modules/string-width/node_modules/strip-ansi/readme.md,
"https://github.com/nodejs/node.git",56476,deps/npm/node_modules/npm-lifecycle/node_modules/resolve-from/readme.md,
"https://github.com/nodejs/node.git",56994,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/socks-proxy-agent/node_modules/socks/node_modules/smart-buffer/README.md,
"https://github.com/nodejs/node.git",59667,deps/npm/node_modules/timed-out/readme.md,
"https://github.com/nodejs/node.git",57012,deps/npm/node_modules/p-locate/readme.md,
"https://github.com/nodejs/node.git",58978,deps/npm/node_modules/update-notifier/node_modules/is-installed-globally/node_modules/is-path-inside/readme.md,
"https://github.com/nodejs/node.git",55512,deps/npm/node_modules/stream-shift/README.md,
"https://github.com/nodejs/node.git",58487,deps/npm/node_modules/glob/node_modules/fs.realpath/README.md,
"https://github.com/nodejs/node.git",58337,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/registry-url/node_modules/rc/node_modules/deep-extend/README.md,
"https://github.com/nodejs/node.git",55954,deps/npm/node_modules/request/node_modules/har-validator/node_modules/har-schema/README.md,
"https://github.com/nodejs/node.git",57126,deps/npm/node_modules/unique-filename/node_modules/unique-slug/README.md,
"https://github.com/nodejs/node.git",56316,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/https-proxy-agent/node_modules/agent-base/README.md,
"https://github.com/nodejs/node.git",56413,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/readme.md,
"https://github.com/nodejs/node.git",58874,deps/npm/node_modules/qrcode-terminal/README.md,
"https://github.com/nodejs/node.git",58065,deps/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/tweetnacl/README.md,
"https://github.com/nodejs/node.git",57971,deps/npm/node_modules/sorted-union-stream/node_modules/isarray/README.md,
"https://github.com/nodejs/node.git",59528,deps/npm/node_modules/require-main-filename/README.md,
"https://github.com/nodejs/node.git",56593,deps/npm/node_modules/socks-proxy-agent/README.md,
"https://github.com/nodejs/node.git",57591,deps/npm/node_modules/color-convert/README.md,
"https://github.com/nodejs/node.git",58946,deps/npm/node_modules/npmlog/node_modules/gauge/node_modules/string-width/node_modules/is-fullwidth-code-point/node_modules/number-is-nan/readme.md,
"https://github.com/nodejs/node.git",57540,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/registry-auth-token/node_modules/rc/README.md,
"https://github.com/nodejs/node.git",58277,deps/npm/node_modules/npm-packlist/node_modules/ignore-walk/node_modules/minimatch/node_modules/brace-expansion/node_modules/balanced-match/README.md,
"https://github.com/nodejs/node.git",57330,deps/npm/node_modules/node-gyp/node_modules/fstream/README.md,
"https://github.com/nodejs/node.git",55237,deps/npm/node_modules/request/node_modules/http-signature/node_modules/jsprim/node_modules/json-schema/README.md,
"https://github.com/nodejs/node.git",56968,deps/npm/node_modules/promzard/README.md,
"https://github.com/nodejs/node.git",55907,deps/npm/node_modules/spdx-exceptions/README.md,
"https://github.com/nodejs/node.git",59648,deps/npm/node_modules/spdx-expression-parse/README.md,
"https://github.com/nodejs/node.git",59682,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/execa/node_modules/cross-spawn/node_modules/shebang-command/node_modules/shebang-regex/readme.md,
"https://github.com/nodejs/node.git",57912,deps/npm/node_modules/npmlog/node_modules/gauge/node_modules/string-width/readme.md,
"https://github.com/nodejs/node.git",57052,deps/npm/node_modules/slash/readme.md,
"https://github.com/nodejs/node.git",55774,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/read-pkg-up/node_modules/read-pkg/node_modules/path-type/readme.md,
"https://github.com/nodejs/node.git",57398,deps/npm/node_modules/registry-auth-token/README.md,
"https://github.com/nodejs/node.git",55212,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/os-locale/node_modules/lcid/readme.md,
"https://github.com/nodejs/node.git",55840,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/https-proxy-agent/README.md,
"https://github.com/nodejs/node.git",57868,deps/npm/node_modules/request/node_modules/hawk/node_modules/cryptiles/node_modules/boom/README.md,
"https://github.com/nodejs/node.git",59302,deps/npm/node_modules/mime-types/README.md,
"https://github.com/nodejs/node.git",56008,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/agentkeepalive/node_modules/humanize-ms/README.md,
"https://github.com/nodejs/node.git",57481,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/ssri/README.md,
"https://github.com/nodejs/node.git",58249,deps/npm/node_modules/jsbn/README.md,
"https://github.com/nodejs/node.git",55715,deps/npm/node_modules/import-lazy/readme.md,
"https://github.com/nodejs/node.git",57648,deps/npm/node_modules/worker-farm/node_modules/errno/node_modules/prr/README.md,
"https://github.com/nodejs/node.git",59647,deps/npm/node_modules/request/node_modules/extend/README.md,
"https://github.com/nodejs/node.git",58040,deps/npm/node_modules/request/node_modules/har-validator/node_modules/ajv/node_modules/json-schema-traverse/README.md,
"https://github.com/nodejs/node.git",57715,deps/npm/node_modules/request/node_modules/http-signature/node_modules/jsprim/node_modules/verror/README.md,
"https://github.com/nodejs/node.git",56881,deps/npm/node_modules/cyclist/README.md,
"https://github.com/nodejs/node.git",56620,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/cliui/node_modules/string-width/readme.md,
"https://github.com/nodejs/node.git",58205,deps/npm/node_modules/update-notifier/node_modules/latest-version/readme.md,
"https://github.com/nodejs/node.git",56290,deps/npm/node_modules/node-gyp/node_modules/tar/node_modules/block-stream/README.md,
"https://github.com/nodejs/node.git",57871,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/node-fetch-npm/node_modules/json-parse-better-errors/README.md,
"https://github.com/nodejs/node.git",56888,deps/npm/node_modules/mississippi/node_modules/pump/README.md,
"https://github.com/nodejs/node.git",58394,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/registry-url/node_modules/rc/node_modules/strip-json-comments/readme.md,
"https://github.com/nodejs/node.git",58698,deps/npm/node_modules/mississippi/node_modules/end-of-stream/README.md,
"https://github.com/nodejs/node.git",59450,deps/npm/node_modules/es6-promise/README.md,
"https://github.com/nodejs/node.git",55276,deps/npm/node_modules/osenv/node_modules/os-homedir/readme.md,
"https://github.com/nodejs/node.git",58755,deps/npm/node_modules/npm-registry-client/node_modules/npm-package-arg/README.md,
"https://github.com/nodejs/node.git",57031,deps/npm/node_modules/request/node_modules/http-signature/node_modules/jsprim/node_modules/extsprintf/README.md,
"https://github.com/nodejs/node.git",56345,deps/npm/node_modules/errno/README.md,
"https://github.com/nodejs/node.git",58964,deps/npm/node_modules/is-builtin-module/readme.md,
"https://github.com/nodejs/node.git",57405,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/https-proxy-agent/node_modules/agent-base/node_modules/es6-promisify/node_modules/es6-promise/README.md,
"https://github.com/nodejs/node.git",56142,deps/npm/node_modules/lodash._createset/README.md,
"https://github.com/nodejs/node.git",57040,deps/npm/node_modules/capture-stack-trace/readme.md,
"https://github.com/nodejs/node.git",56862,deps/npm/node_modules/caseless/README.md,
"https://github.com/nodejs/node.git",55274,deps/npm/node_modules/builtin-modules/readme.md,
"https://github.com/nodejs/node.git",56689,deps/npm/node_modules/mississippi/node_modules/pumpify/README.md,
"https://github.com/nodejs/node.git",59275,deps/npm/node_modules/json-parse-better-errors/README.md,
"https://github.com/nodejs/node.git",55176,deps/npm/node_modules/npm-registry-client/node_modules/concat-stream/readme.md,
"https://github.com/nodejs/node.git",56742,deps/npm/node_modules/is-redirect/readme.md,
"https://github.com/nodejs/node.git",55357,deps/npm/node_modules/glob/node_modules/minimatch/node_modules/brace-expansion/README.md,
"https://github.com/nodejs/node.git",55583,deps/npm/node_modules/ansi-styles/readme.md,
"https://github.com/nodejs/node.git",59359,deps/npm/node_modules/update-notifier/node_modules/chalk/readme.md,
"https://github.com/nodejs/node.git",57235,deps/npm/node_modules/mississippi/readme.md,
"https://github.com/nodejs/node.git",57217,deps/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/dashdash/README.md,
"https://github.com/nodejs/node.git",59101,deps/npm/node_modules/pump/README.md,
"https://github.com/nodejs/node.git",56036,deps/npm/node_modules/move-concurrently/node_modules/run-queue/README.md,
"https://github.com/nodejs/node.git",59234,deps/npm/node_modules/minizlib/README.md,
"https://github.com/nodejs/node.git",57327,deps/npm/node_modules/copy-concurrently/README.md,
"https://github.com/nodejs/node.git",56670,deps/npm/node_modules/glob/node_modules/path-is-absolute/readme.md,
"https://github.com/nodejs/node.git",56873,deps/npm/node_modules/libnpx/node_modules/npm-package-arg/README.md,
"https://github.com/nodejs/node.git",55620,deps/npm/node_modules/xtend/README.md,
"https://github.com/nodejs/node.git",59588,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/https-proxy-agent/node_modules/debug/README.md,
"https://github.com/nodejs/node.git",57251,deps/npm/node_modules/pumpify/node_modules/pump/README.md,
"https://github.com/nodejs/node.git",55199,deps/npm/node_modules/lowercase-keys/readme.md,
"https://github.com/nodejs/node.git",55835,deps/npm/node_modules/npm-profile/node_modules/make-fetch-happen/node_modules/node-fetch-npm/node_modules/encoding/node_modules/iconv-lite/README.md,
"https://github.com/nodejs/node.git",59134,deps/npm/node_modules/update-notifier/node_modules/latest-version/node_modules/package-json/node_modules/registry-auth-token/node_modules/rc/node_modules/deep-extend/README.md,
"https://github.com/nodejs/node.git",58784,deps/npm/node_modules/har-schema/README.md,
"https://github.com/nodejs/node.git",58943,deps/npm/node_modules/genfun/README.md,
"https://github.com/nodejs/node.git",57788,deps/npm/node_modules/strip-json-comments/readme.md,
"https://github.com/nodejs/node.git",58681,deps/npm/node_modules/pacote/node_modules/make-fetch-happen/node_modules/node-fetch-npm/node_modules/encoding/README.md,
"https://github.com/nodejs/node.git",55407,deps/npm/node_modules/socks/README.md,
"https://github.com/nodejs/node.git",55712,deps/npm/node_modules/lock-verify/README.md,
"https://github.com/nodejs/node.git",56723,deps/npm/node_modules/are-we-there-yet/README.md,
"https://github.com/nodejs/node.git",55162,deps/npm/node_modules/cacache/node_modules/ssri/README.md,
"https://github.com/nodejs/node.git",57991,deps/npm/node_modules/strip-eof/readme.md,
"https://github.com/nodejs/node.git",59403,deps/npm/node_modules/duplexer3/README.md,
"https://github.com/nodejs/node.git",58798,deps/npm/node_modules/object-assign/readme.md,
"https://github.com/nodejs/node.git",55150,deps/npm/node_modules/update-notifier/node_modules/chalk/node_modules/ansi-styles/node_modules/color-convert/node_modules/color-name/README.md,
"https://github.com/nodejs/node.git",57703,deps/npm/node_modules/yallist/README.md,
"https://github.com/nodejs/node.git",58247,deps/npm/node_modules/update-notifier/node_modules/configstore/node_modules/unique-string/readme.md,
"https://github.com/nodejs/node.git",55657,deps/npm/node_modules/cli-table2/node_modules/string-width/node_modules/is-fullwidth-code-point/readme.md,
"https://github.com/nodejs/node.git",55288,deps/npm/node_modules/strip-ansi/node_modules/ansi-regex/readme.md,
"https://github.com/nodejs/node.git",56374,deps/npm/node_modules/is-ci/README.md,
"https://github.com/nodejs/node.git",56328,deps/npm/node_modules/mississippi/node_modules/parallel-transform/README.md,
"https://github.com/nodejs/node.git",59702,deps/npm/node_modules/wrap-ansi/node_modules/string-width/readme.md,
"https://github.com/nodejs/node.git",56241,deps/npm/node_modules/ip-regex/readme.md,
"https://github.com/nodejs/node.git",58164,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/camelcase/readme.md,
"https://github.com/nodejs/node.git",57293,deps/npm/node_modules/libnpx/node_modules/yargs/node_modules/read-pkg-up/node_modules/find-up/node_modules/locate-path/readme.md,
"https://github.com/nodejs/node.git",59686,deps/npm/node_modules/byline/README.md,
"https://github.com/nodejs/node.git",58930,deps/npm/node_modules/has-flag/readme.md,
"https://github.com/nodejs/node.git",56891,deps/npm/node_modules/init-package-json/node_modules/npm-package-arg/README.md,
